_id,Product ID,Location ID,Quantity Available
64ea5e0afe4f979a95e9ebf3,P0377,L3,90
64ea5e0afe4f979a95e9ebf4,P0377,L4,66
64ea5e0afe4f979a95e9ebf5,P0377,L5,71
64ea5e0afe4f979a95e9ebf6,P0377,L6,31
64ea5e0afe4f979a95e9ebf7,P0377,L7,96
64ea5e0afe4f979a95e9ebf8,P0377,L8,65
64ea5e0afe4f979a95e9ebf9,P0377,L9,43
64ea5e0afe4f979a95e9ebfa,P0377,L10,66
64ea5e0afe4f979a95e9ebfb,P0378,L1,15
64ea5e0afe4f979a95e9ebfc,P0378,L2,24
64ea5e0afe4f979a95e9ebfd,P0378,L3,30
64ea5e0afe4f979a95e9ebfe,P0378,L4,60
64ea5e0afe4f979a95e9ebff,P0378,L5,30
64ea5e0afe4f979a95e9ec00,P0378,L6,50
64ea5e0afe4f979a95e9ec01,P0378,L7,0
64ea5e0afe4f979a95e9ec02,P0378,L8,41
64ea5e0afe4f979a95e9ec03,P0378,L9,64
64ea5e0afe4f979a95e9ec04,P0378,L10,48
64ea5e0afe4f979a95e9ec05,P0379,L1,75
64ea5e0afe4f979a95e9ec06,P0379,L2,3
64ea5e0afe4f979a95e9ec07,P0379,L3,43
64ea5e0afe4f979a95e9ec08,P0379,L4,15
64ea5e0afe4f979a95e9ec09,P0379,L5,87
64ea5e0afe4f979a95e9ec0a,P0379,L6,66
64ea5e0afe4f979a95e9ec0b,P0379,L7,1
64ea5e0afe4f979a95e9ec0c,P0379,L8,28
64ea5e0afe4f979a95e9ec0d,P0379,L9,72
64ea5e0afe4f979a95e9ec0e,P0379,L10,53
64ea5e0afe4f979a95e9ec0f,P0380,L1,21
64ea5e0afe4f979a95e9ec10,P0380,L2,74
64ea5e0afe4f979a95e9ec11,P0380,L3,36
64ea5e0afe4f979a95e9ec12,P0380,L4,52
64ea5e0afe4f979a95e9ec13,P0380,L5,38
64ea5e0afe4f979a95e9ec14,P0380,L6,71
64ea5e0afe4f979a95e9ec15,P0380,L7,33
64ea5e0afe4f979a95e9ec16,P0380,L8,34
64ea5e0afe4f979a95e9ec17,P0380,L9,56
64ea5e0afe4f979a95e9ec18,P0380,L10,51
64ea5e0afe4f979a95e9ec19,P0381,L1,17
64ea5e0afe4f979a95e9ec1a,P0381,L2,76
64ea5e0afe4f979a95e9ec1b,P0381,L3,53
64ea5e0afe4f979a95e9ec1c,P0381,L4,88
64ea5e0afe4f979a95e9ec1d,P0381,L5,61
64ea5e0afe4f979a95e9ec1e,P0381,L6,77
64ea5e0afe4f979a95e9ec1f,P0381,L7,4
64ea5e0afe4f979a95e9ec20,P0381,L8,83
64ea5e0afe4f979a95e9ec21,P0381,L9,60
64ea5e0afe4f979a95e9ec22,P0381,L10,35
64ea5e0afe4f979a95e9ec23,P0382,L1,79
64ea5e0afe4f979a95e9ec24,P0382,L2,3
64ea5e0afe4f979a95e9ec25,P0382,L3,49
64ea5e0afe4f979a95e9ec26,P0382,L4,73
64ea5e0afe4f979a95e9ec27,P0382,L5,4
64ea5e0afe4f979a95e9ec28,P0382,L6,19
64ea5e0afe4f979a95e9ec29,P0382,L7,59
64ea5e0afe4f979a95e9ec2a,P0382,L8,42
64ea5e0afe4f979a95e9ec2b,P0382,L9,64
64ea5e0afe4f979a95e9ec2c,P0382,L10,51
64ea5e0afe4f979a95e9ec2d,P0383,L1,90
64ea5e0afe4f979a95e9ec2e,P0383,L2,62
64ea5e0afe4f979a95e9ec2f,P0383,L3,27
64ea5e0afe4f979a95e9ec30,P0383,L4,66
64ea5e0afe4f979a95e9ec31,P0383,L5,48
64ea5e0afe4f979a95e9ec32,P0383,L6,62
64ea5e0afe4f979a95e9ec33,P0383,L7,1
64ea5e0afe4f979a95e9ec34,P0383,L8,52
64ea5e0afe4f979a95e9ec35,P0383,L9,29
64ea5e0afe4f979a95e9ec36,P0383,L10,0
64ea5e0afe4f979a95e9ec37,P0384,L1,80
64ea5e0afe4f979a95e9ec38,P0384,L2,87
64ea5e0afe4f979a95e9ec39,P0384,L3,100
64ea5e0afe4f979a95e9ec3a,P0384,L4,30
64ea5e0afe4f979a95e9ec3b,P0384,L5,14
64ea5e0afe4f979a95e9ec3c,P0384,L6,38
64ea5e0afe4f979a95e9ec3d,P0384,L7,17
64ea5e0afe4f979a95e9ec3e,P0384,L8,33
64ea5e0afe4f979a95e9ec3f,P0384,L9,63
64ea5e0afe4f979a95e9ec40,P0384,L10,52
64ea5e0afe4f979a95e9ec41,P0385,L1,39
64ea5e0afe4f979a95e9ec42,P0385,L2,89
64ea5e0afe4f979a95e9ec43,P0385,L3,95
64ea5e0afe4f979a95e9ec44,P0385,L4,78
64ea5e0afe4f979a95e9ec45,P0385,L5,98
64ea5e0afe4f979a95e9ec46,P0385,L6,19
64ea5e0afe4f979a95e9ec47,P0385,L7,61
64ea5e0afe4f979a95e9ec48,P0385,L8,100
64ea5e0afe4f979a95e9ec49,P0385,L9,71
64ea5e0afe4f979a95e9ec4a,P0385,L10,31
64ea5e0afe4f979a95e9ec4b,P0386,L1,18
64ea5e0afe4f979a95e9ec4c,P0386,L2,34
64ea5e0afe4f979a95e9ec4d,P0386,L3,76
64ea5e0afe4f979a95e9ec4e,P0386,L4,58
64ea5e0afe4f979a95e9ec4f,P0386,L5,2
64ea5e0afe4f979a95e9ec50,P0386,L6,75
64ea5e0afe4f979a95e9ec51,P0386,L7,34
64ea5e0afe4f979a95e9ec52,P0386,L8,47
64ea5e0afe4f979a95e9ec53,P0386,L9,67
64ea5e0afe4f979a95e9ec54,P0386,L10,92
64ea5e0afe4f979a95e9ec55,P0387,L1,67
64ea5e0afe4f979a95e9ec56,P0387,L2,25
64ea5e0afe4f979a95e9ec57,P0387,L3,97
64ea5e0afe4f979a95e9ec58,P0387,L4,25
64ea5e0afe4f979a95e9ec59,P0387,L5,99
64ea5e0afe4f979a95e9ec5a,P0387,L6,64
64ea5e0afe4f979a95e9ec5b,P0387,L7,22
64ea5e0afe4f979a95e9ec5c,P0387,L8,34
64ea5e0afe4f979a95e9ec5d,P0387,L9,12
64ea5e0afe4f979a95e9ec5e,P0387,L10,25
64ea5e0afe4f979a95e9ec5f,P0388,L1,21
64ea5e0afe4f979a95e9ec60,P0388,L2,0
64ea5e0afe4f979a95e9ec61,P0388,L3,44
64ea5e0afe4f979a95e9ec62,P0388,L4,59
64ea5e0afe4f979a95e9ec63,P0388,L5,5
64ea5e0afe4f979a95e9ec64,P0388,L6,10
64ea5e0afe4f979a95e9ec65,P0388,L7,37
64ea5e0afe4f979a95e9ec66,P0388,L8,39
64ea5e0afe4f979a95e9ec67,P0388,L9,44
64ea5e0afe4f979a95e9ec68,P0388,L10,95
64ea5e0afe4f979a95e9ec69,P0389,L1,25
64ea5e0afe4f979a95e9ec6a,P0389,L2,31
64ea5e0afe4f979a95e9ec6b,P0389,L3,70
64ea5e0afe4f979a95e9ec6c,P0389,L4,34
64ea5e0afe4f979a95e9ec6d,P0389,L5,29
64ea5e0afe4f979a95e9ec6e,P0389,L6,39
64ea5e0afe4f979a95e9ec6f,P0389,L7,20
64ea5e0afe4f979a95e9ec70,P0389,L8,100
64ea5e0afe4f979a95e9ec71,P0389,L9,97
64ea5e0afe4f979a95e9ec72,P0389,L10,16
64ea5e0afe4f979a95e9ec73,P0390,L1,84
64ea5e0afe4f979a95e9ec74,P0390,L2,5
64ea5e0afe4f979a95e9ec75,P0390,L3,68
64ea5e0afe4f979a95e9ec76,P0390,L4,40
64ea5e0afe4f979a95e9ec77,P0390,L5,36
64ea5e0afe4f979a95e9ec78,P0390,L6,19
64ea5e0afe4f979a95e9ec79,P0390,L7,63
64ea5e0afe4f979a95e9ec7a,P0390,L8,94
64ea5e0afe4f979a95e9ec7b,P0390,L9,48
64ea5e0afe4f979a95e9ec7c,P0390,L10,34
64ea5e0afe4f979a95e9ec7d,P0391,L1,61
64ea5e0afe4f979a95e9ec7e,P0391,L2,76
64ea5e0afe4f979a95e9ec7f,P0391,L3,40
64ea5e0afe4f979a95e9ec80,P0391,L4,44
64ea5e0afe4f979a95e9ec81,P0391,L5,14
64ea5e0afe4f979a95e9ec82,P0391,L6,44
64ea5e0afe4f979a95e9ec83,P0391,L7,46
64ea5e0afe4f979a95e9ec84,P0391,L8,58
64ea5e0afe4f979a95e9ec85,P0391,L9,96
64ea5e0afe4f979a95e9ec86,P0391,L10,70
64ea5e0afe4f979a95e9ec87,P0392,L1,45
64ea5e0afe4f979a95e9ec88,P0392,L2,65
64ea5e0afe4f979a95e9ec89,P0392,L3,81
64ea5e0afe4f979a95e9ec8a,P0392,L4,65
64ea5e0afe4f979a95e9ec8b,P0392,L5,71
64ea5e0afe4f979a95e9ec8c,P0392,L6,64
64ea5e0afe4f979a95e9ec8d,P0392,L7,46
64ea5e0afe4f979a95e9ec8e,P0392,L8,16
64ea5e0afe4f979a95e9ec8f,P0392,L9,73
64ea5e0afe4f979a95e9ec90,P0392,L10,29
64ea5e0afe4f979a95e9ec91,P0393,L1,9
64ea5e0afe4f979a95e9ec92,P0393,L2,41
64ea5e0afe4f979a95e9ec93,P0393,L3,63
64ea5e0afe4f979a95e9ec94,P0393,L4,78
64ea5e0afe4f979a95e9ec95,P0393,L5,58
64ea5e0afe4f979a95e9ec96,P0393,L6,42
64ea5e0afe4f979a95e9ec97,P0393,L7,25
64ea5e0afe4f979a95e9ec98,P0393,L8,50
64ea5e0afe4f979a95e9ec99,P0393,L9,43
64ea5e0afe4f979a95e9ec9a,P0393,L10,95
64ea5e0afe4f979a95e9ec9b,P0394,L1,58
64ea5e0afe4f979a95e9ec9c,P0394,L2,77
64ea5e0afe4f979a95e9ec9d,P0394,L3,42
64ea5e0afe4f979a95e9ec9e,P0394,L4,7
64ea5e0afe4f979a95e9ec9f,P0394,L5,93
64ea5e0afe4f979a95e9eca0,P0394,L6,100
64ea5e0afe4f979a95e9eca1,P0394,L7,80
64ea5e0afe4f979a95e9eca2,P0394,L8,25
64ea5e0afe4f979a95e9eca3,P0394,L9,46
64ea5e0afe4f979a95e9eca4,P0394,L10,35
64ea5e0afe4f979a95e9eca5,P0395,L1,29
64ea5e0afe4f979a95e9eca6,P0395,L2,26
64ea5e0afe4f979a95e9eca7,P0395,L3,95
64ea5e0afe4f979a95e9eca8,P0395,L4,61
64ea5e0afe4f979a95e9eca9,P0395,L5,27
64ea5e0afe4f979a95e9ecaa,P0395,L6,41
64ea5e0afe4f979a95e9ecab,P0395,L7,17
64ea5e0afe4f979a95e9ecac,P0395,L8,72
64ea5e0afe4f979a95e9ecad,P0395,L9,84
64ea5e0afe4f979a95e9ecae,P0395,L10,41
64ea5e0afe4f979a95e9ecaf,P0396,L1,23
64ea5e0afe4f979a95e9ecb0,P0396,L2,16
64ea5e0afe4f979a95e9ecb1,P0396,L3,10
64ea5e0afe4f979a95e9ecb2,P0396,L4,66
64ea5e0afe4f979a95e9ecb3,P0396,L5,93
64ea5e0afe4f979a95e9ecb4,P0396,L6,22
64ea5e0afe4f979a95e9ecb5,P0396,L7,14
64ea5e0afe4f979a95e9ecb6,P0396,L8,79
64ea5e0afe4f979a95e9ecb7,P0396,L9,27
64ea5e0afe4f979a95e9ecb8,P0396,L10,23
64ea5e0afe4f979a95e9ecb9,P0397,L1,4
64ea5e0afe4f979a95e9ecba,P0397,L2,94
64ea5e0afe4f979a95e9ecbb,P0397,L3,48
64ea5e0afe4f979a95e9ecbc,P0397,L4,39
64ea5e0afe4f979a95e9ecbd,P0397,L5,48
64ea5e0afe4f979a95e9ecbe,P0397,L6,5
64ea5e0afe4f979a95e9ecbf,P0397,L7,33
64ea5e0afe4f979a95e9ecc0,P0397,L8,89
64ea5e0afe4f979a95e9ecc1,P0397,L9,16
64ea5e0afe4f979a95e9ecc2,P0397,L10,56
64ea5e0afe4f979a95e9ecc3,P0398,L1,70
64ea5e0afe4f979a95e9ecc4,P0398,L2,67
64ea5e0afe4f979a95e9ecc5,P0398,L3,59
64ea5e0afe4f979a95e9ecc6,P0398,L4,24
64ea5e0afe4f979a95e9ecc7,P0398,L5,40
64ea5e0afe4f979a95e9ecc8,P0398,L6,9
64ea5e0afe4f979a95e9ecc9,P0398,L7,89
64ea5e0afe4f979a95e9ecca,P0398,L8,32
64ea5e0afe4f979a95e9eccb,P0398,L9,3
64ea5e0afe4f979a95e9eccc,P0398,L10,40
64ea5e0afe4f979a95e9eccd,P0399,L1,73
64ea5e0afe4f979a95e9ecce,P0399,L2,17
64ea5e0afe4f979a95e9eccf,P0399,L3,18
64ea5e0afe4f979a95e9ecd0,P0399,L4,50
64ea5e0afe4f979a95e9ecd1,P0399,L5,22
64ea5e0afe4f979a95e9ecd2,P0399,L6,71
64ea5e0afe4f979a95e9ecd3,P0399,L7,21
64ea5e0afe4f979a95e9ecd4,P0399,L8,29
64ea5e0afe4f979a95e9ecd5,P0399,L9,63
64ea5e0afe4f979a95e9ecd6,P0399,L10,56
64ea5e0afe4f979a95e9ecd7,P0400,L1,16
64ea5e0afe4f979a95e9ecd8,P0400,L2,34
64ea5e0afe4f979a95e9ecd9,P0400,L3,88
64ea5e0afe4f979a95e9ecda,P0400,L4,11
64ea5e0afe4f979a95e9ecdb,P0400,L5,66
64ea5e0afe4f979a95e9ecdc,P0400,L6,48
64ea5e0afe4f979a95e9ecdd,P0400,L7,50
64ea5e0afe4f979a95e9ecde,P0400,L8,98
64ea5e0afe4f979a95e9ecdf,P0400,L9,99
64ea5e0afe4f979a95e9ece0,P0400,L10,70
64ea5e0afe4f979a95e9ece1,P0401,L1,42
64ea5e0afe4f979a95e9ece2,P0401,L2,55
64ea5e0afe4f979a95e9ece3,P0401,L3,13
64ea5e0afe4f979a95e9ece4,P0401,L4,66
64ea5e0afe4f979a95e9ece5,P0401,L5,15
64ea5e0afe4f979a95e9ece6,P0401,L6,37
64ea5e0afe4f979a95e9ece7,P0401,L7,19
64ea5e0afe4f979a95e9ece8,P0401,L8,16
64ea5e0afe4f979a95e9ece9,P0401,L9,89
64ea5e0afe4f979a95e9ecea,P0401,L10,100
64ea5e0afe4f979a95e9eceb,P0402,L1,82
64ea5e0afe4f979a95e9ecec,P0402,L2,20
64ea5e0afe4f979a95e9eced,P0402,L3,55
64ea5e0afe4f979a95e9ecee,P0402,L4,66
64ea5e0afe4f979a95e9ecef,P0402,L5,51
64ea5e0afe4f979a95e9ecf0,P0402,L6,58
64ea5e0afe4f979a95e9ecf1,P0402,L7,69
64ea5e0afe4f979a95e9ecf2,P0402,L8,35
64ea5e0afe4f979a95e9ecf3,P0402,L9,17
64ea5e0afe4f979a95e9ecf4,P0402,L10,22
64ea5e0afe4f979a95e9ecf5,P0403,L1,1
64ea5e0afe4f979a95e9ecf6,P0403,L2,40
64ea5e0afe4f979a95e9ecf7,P0403,L3,98
64ea5e0afe4f979a95e9ecf8,P0403,L4,29
64ea5e0afe4f979a95e9ecf9,P0403,L5,79
64ea5e0afe4f979a95e9ecfa,P0403,L6,47
64ea5e0afe4f979a95e9ecfb,P0403,L7,37
64ea5e0afe4f979a95e9ecfc,P0403,L8,73
64ea5e0afe4f979a95e9ecfd,P0403,L9,52
64ea5e0afe4f979a95e9ecfe,P0403,L10,0
64ea5e0afe4f979a95e9ecff,P0404,L1,43
64ea5e0afe4f979a95e9ed00,P0404,L2,64
64ea5e0afe4f979a95e9ed01,P0404,L3,96
64ea5e0afe4f979a95e9ed02,P0404,L4,5
64ea5e0afe4f979a95e9ed03,P0404,L5,41
64ea5e0afe4f979a95e9ed04,P0404,L6,27
64ea5e0afe4f979a95e9ed05,P0404,L7,38
64ea5e0afe4f979a95e9ed06,P0404,L8,81
64ea5e0afe4f979a95e9ed07,P0404,L9,45
64ea5e0afe4f979a95e9ed08,P0404,L10,38
64ea5e0afe4f979a95e9ed09,P0405,L1,15
64ea5e0afe4f979a95e9ed0a,P0405,L2,46
64ea5e0afe4f979a95e9ed0b,P0405,L3,89
64ea5e0afe4f979a95e9ed0c,P0405,L4,60
64ea5e0afe4f979a95e9ed0d,P0405,L5,46
64ea5e0afe4f979a95e9ed0e,P0405,L6,35
64ea5e0afe4f979a95e9ed0f,P0405,L7,33
64ea5e0afe4f979a95e9ed10,P0405,L8,28
64ea5e0afe4f979a95e9ed11,P0405,L9,76
64ea5e0afe4f979a95e9ed12,P0405,L10,33
64ea5e0afe4f979a95e9ed13,P0406,L1,44
64ea5e0afe4f979a95e9ed14,P0406,L2,18
64ea5e0afe4f979a95e9ed15,P0406,L3,6
64ea5e0afe4f979a95e9ed16,P0406,L4,6
64ea5e0afe4f979a95e9ed17,P0406,L5,80
64ea5e0afe4f979a95e9ed18,P0406,L6,78
64ea5e0afe4f979a95e9ed19,P0406,L7,60
64ea5e0afe4f979a95e9ed1a,P0406,L8,87
64ea5e0afe4f979a95e9ed1b,P0406,L9,77
64ea5e0afe4f979a95e9ed1c,P0406,L10,94
64ea5e0afe4f979a95e9ed1d,P0407,L1,37
64ea5e0afe4f979a95e9ed1e,P0407,L2,6
64ea5e0afe4f979a95e9ed1f,P0407,L3,39
64ea5e0afe4f979a95e9ed20,P0407,L4,50
64ea5e0afe4f979a95e9ed21,P0407,L5,87
64ea5e0afe4f979a95e9ed22,P0407,L6,23
64ea5e0afe4f979a95e9ed23,P0407,L7,74
64ea5e0afe4f979a95e9ed24,P0407,L8,61
64ea5e0afe4f979a95e9ed25,P0407,L9,65
64ea5e0afe4f979a95e9ed26,P0407,L10,46
64ea5e0afe4f979a95e9ed27,P0408,L1,82
64ea5e0afe4f979a95e9ed28,P0408,L2,22
64ea5e0afe4f979a95e9ed29,P0408,L3,10
64ea5e0afe4f979a95e9ed2a,P0408,L4,51
64ea5e0afe4f979a95e9ed2b,P0408,L5,12
64ea5e0afe4f979a95e9ed2c,P0408,L6,63
64ea5e0afe4f979a95e9ed2d,P0408,L7,74
64ea5e0afe4f979a95e9ed2e,P0408,L8,66
64ea5e0afe4f979a95e9ed2f,P0408,L9,93
64ea5e0afe4f979a95e9ed30,P0408,L10,13
64ea5e0afe4f979a95e9ed31,P0409,L1,79
64ea5e0afe4f979a95e9ed32,P0409,L2,6
64ea5e0afe4f979a95e9ed33,P0409,L3,100
64ea5e0afe4f979a95e9ed34,P0409,L4,61
64ea5e0afe4f979a95e9ed35,P0409,L5,13
64ea5e0afe4f979a95e9ed36,P0409,L6,32
64ea5e0afe4f979a95e9ed37,P0409,L7,62
64ea5e0afe4f979a95e9ed38,P0409,L8,54
64ea5e0afe4f979a95e9ed39,P0409,L9,16
64ea5e0afe4f979a95e9ed3a,P0409,L10,8
64ea5e0afe4f979a95e9ed3b,P0410,L1,79
64ea5e0afe4f979a95e9ed3c,P0410,L2,67
64ea5e0afe4f979a95e9ed3d,P0410,L3,62
64ea5e0afe4f979a95e9ed3e,P0410,L4,13
64ea5e0afe4f979a95e9ed3f,P0410,L5,72
64ea5e0afe4f979a95e9ed40,P0410,L6,63
64ea5e0afe4f979a95e9ed41,P0410,L7,39
64ea5e0afe4f979a95e9ed42,P0410,L8,3
64ea5e0afe4f979a95e9ed43,P0410,L9,67
64ea5e0afe4f979a95e9ed44,P0410,L10,33
64ea5e0afe4f979a95e9ed45,P0411,L1,16
64ea5e0afe4f979a95e9ed46,P0411,L2,27
64ea5e0afe4f979a95e9ed47,P0411,L3,31
64ea5e0afe4f979a95e9ed48,P0411,L4,38
64ea5e0afe4f979a95e9ed49,P0411,L5,39
64ea5e0afe4f979a95e9ed4a,P0411,L6,48
64ea5e0afe4f979a95e9ed4b,P0411,L7,89
64ea5e0afe4f979a95e9ed4c,P0411,L8,96
64ea5e0afe4f979a95e9ed4d,P0411,L9,28
64ea5e0afe4f979a95e9ed4e,P0411,L10,73
64ea5e0afe4f979a95e9ed4f,P0412,L1,75
64ea5e0afe4f979a95e9ed50,P0412,L2,24
64ea5e0afe4f979a95e9ed51,P0412,L3,26
64ea5e0afe4f979a95e9ed52,P0412,L4,72
64ea5e0afe4f979a95e9ed53,P0412,L5,48
64ea5e0afe4f979a95e9ed54,P0412,L6,2
64ea5e0afe4f979a95e9ed55,P0412,L7,36
64ea5e0afe4f979a95e9ed56,P0412,L8,76
64ea5e0afe4f979a95e9ed57,P0412,L9,100
64ea5e0afe4f979a95e9ed58,P0412,L10,36
64ea5e0afe4f979a95e9ed59,P0413,L1,1
64ea5e0afe4f979a95e9ed5a,P0413,L2,76
64ea5e0afe4f979a95e9ed5b,P0413,L3,55
64ea5e0afe4f979a95e9ed5c,P0413,L4,4
64ea5e0afe4f979a95e9ed5d,P0413,L5,74
64ea5e0afe4f979a95e9ed5e,P0413,L6,94
64ea5e0afe4f979a95e9ed5f,P0413,L7,10
64ea5e0afe4f979a95e9ed60,P0413,L8,37
64ea5e0afe4f979a95e9ed61,P0413,L9,4
64ea5e0afe4f979a95e9ed62,P0413,L10,77
64ea5e0afe4f979a95e9ed63,P0414,L1,78
64ea5e0afe4f979a95e9ed64,P0414,L2,43
64ea5e0afe4f979a95e9ed65,P0414,L3,73
64ea5e0afe4f979a95e9ed66,P0414,L4,16
64ea5e0afe4f979a95e9ed67,P0414,L5,54
64ea5e0afe4f979a95e9ed68,P0414,L6,91
64ea5e0afe4f979a95e9ed69,P0414,L7,46
64ea5e0afe4f979a95e9ed6a,P0414,L8,14
64ea5e0afe4f979a95e9ed6b,P0414,L9,27
64ea5e0afe4f979a95e9ed6c,P0414,L10,8
64ea5e0afe4f979a95e9ed6d,P0415,L1,34
64ea5e0afe4f979a95e9ed6e,P0415,L2,89
64ea5e0afe4f979a95e9ed6f,P0415,L3,67
64ea5e0afe4f979a95e9ed70,P0415,L4,51
64ea5e0afe4f979a95e9ed71,P0415,L5,17
64ea5e0afe4f979a95e9ed72,P0415,L6,82
64ea5e0afe4f979a95e9ed73,P0415,L7,14
64ea5e0afe4f979a95e9ed74,P0415,L8,75
64ea5e0afe4f979a95e9ed75,P0415,L9,39
64ea5e0afe4f979a95e9ed76,P0415,L10,13
64ea5e0afe4f979a95e9ed77,P0416,L1,15
64ea5e0afe4f979a95e9ed78,P0416,L2,86
64ea5e0afe4f979a95e9ed79,P0416,L3,46
64ea5e0afe4f979a95e9ed7a,P0416,L4,89
64ea5e0afe4f979a95e9ed7b,P0416,L5,17
64ea5e0afe4f979a95e9ed7c,P0416,L6,67
64ea5e0afe4f979a95e9ed7d,P0416,L7,60
64ea5e0afe4f979a95e9ed7e,P0416,L8,5
64ea5e0afe4f979a95e9ed7f,P0416,L9,14
64ea5e0afe4f979a95e9ed80,P0416,L10,71
64ea5e0afe4f979a95e9ed81,P0417,L1,12
64ea5e0afe4f979a95e9ed82,P0417,L2,18
64ea5e0afe4f979a95e9ed83,P0417,L3,56
64ea5e0afe4f979a95e9ed84,P0417,L4,59
64ea5e0afe4f979a95e9ed85,P0417,L5,41
64ea5e0afe4f979a95e9ed86,P0417,L6,40
64ea5e0afe4f979a95e9ed87,P0417,L7,2
64ea5e0afe4f979a95e9ed88,P0417,L8,0
64ea5e0afe4f979a95e9ed89,P0417,L9,20
64ea5e0afe4f979a95e9ed8a,P0417,L10,94
64ea5e0afe4f979a95e9ed8b,P0418,L1,30
64ea5e0afe4f979a95e9ed8c,P0418,L2,17
64ea5e0afe4f979a95e9ed8d,P0418,L3,44
64ea5e0afe4f979a95e9ed8e,P0418,L4,9
64ea5e0afe4f979a95e9ed8f,P0418,L5,49
64ea5e0afe4f979a95e9ed90,P0418,L6,31
64ea5e0afe4f979a95e9ed91,P0418,L7,22
64ea5e0afe4f979a95e9ed92,P0418,L8,92
64ea5e0afe4f979a95e9ed93,P0418,L9,16
64ea5e0afe4f979a95e9ed94,P0418,L10,22
64ea5e0afe4f979a95e9ed95,P0419,L1,33
64ea5e0afe4f979a95e9ed96,P0419,L2,10
64ea5e0afe4f979a95e9ed97,P0419,L3,12
64ea5e0afe4f979a95e9ed98,P0419,L4,98
64ea5e0afe4f979a95e9ed99,P0419,L5,14
64ea5e0afe4f979a95e9ed9a,P0419,L6,74
64ea5e0afe4f979a95e9ed9b,P0419,L7,90
64ea5e0afe4f979a95e9ed9c,P0419,L8,91
64ea5e0afe4f979a95e9ed9d,P0419,L9,83
64ea5e0afe4f979a95e9ed9e,P0419,L10,5
64ea5e0afe4f979a95e9ed9f,P0420,L1,99
64ea5e0afe4f979a95e9eda0,P0420,L2,23
64ea5e0afe4f979a95e9eda1,P0420,L3,11
64ea5e0afe4f979a95e9eda2,P0420,L4,98
64ea5e0afe4f979a95e9eda3,P0420,L5,94
64ea5e0afe4f979a95e9eda4,P0420,L6,13
64ea5e0afe4f979a95e9eda5,P0420,L7,83
64ea5e0afe4f979a95e9eda6,P0420,L8,25
64ea5e0afe4f979a95e9eda7,P0420,L9,33
64ea5e0afe4f979a95e9eda8,P0420,L10,48
64ea5e0afe4f979a95e9eda9,P0421,L1,1
64ea5e0afe4f979a95e9edaa,P0421,L2,62
64ea5e0afe4f979a95e9edab,P0421,L3,41
64ea5e0afe4f979a95e9edac,P0421,L4,80
64ea5e0afe4f979a95e9edad,P0421,L5,82
64ea5e0afe4f979a95e9edae,P0421,L6,99
64ea5e0afe4f979a95e9edaf,P0421,L7,40
64ea5e0afe4f979a95e9edb0,P0421,L8,66
64ea5e0afe4f979a95e9edb1,P0421,L9,89
64ea5e0afe4f979a95e9edb2,P0421,L10,38
64ea5e0afe4f979a95e9edb3,P0422,L1,30
64ea5e0afe4f979a95e9edb4,P0422,L2,32
64ea5e0afe4f979a95e9edb5,P0422,L3,0
64ea5e0afe4f979a95e9edb6,P0422,L4,13
64ea5e0afe4f979a95e9edb7,P0422,L5,69
64ea5e0afe4f979a95e9edb8,P0422,L6,14
64ea5e0afe4f979a95e9edb9,P0422,L7,30
64ea5e0afe4f979a95e9edba,P0422,L8,90
64ea5e0afe4f979a95e9edbb,P0422,L9,78
64ea5e0afe4f979a95e9edbc,P0422,L10,91
64ea5e0afe4f979a95e9edbd,P0423,L1,57
64ea5e0afe4f979a95e9edbe,P0423,L2,98
64ea5e0afe4f979a95e9edbf,P0423,L3,55
64ea5e0afe4f979a95e9edc0,P0423,L4,69
64ea5e0afe4f979a95e9edc1,P0423,L5,53
64ea5e0afe4f979a95e9edc2,P0423,L6,37
64ea5e0afe4f979a95e9edc3,P0423,L7,27
64ea5e0afe4f979a95e9edc4,P0423,L8,35
64ea5e0afe4f979a95e9edc5,P0423,L9,35
64ea5e0afe4f979a95e9edc6,P0423,L10,99
64ea5e0afe4f979a95e9edc7,P0424,L1,73
64ea5e0afe4f979a95e9edc8,P0424,L2,0
64ea5e0afe4f979a95e9edc9,P0424,L3,69
64ea5e0afe4f979a95e9edca,P0424,L4,32
64ea5e0afe4f979a95e9edcb,P0424,L5,95
64ea5e0afe4f979a95e9edcc,P0424,L6,33
64ea5e0afe4f979a95e9edcd,P0424,L7,18
64ea5e0afe4f979a95e9edce,P0424,L8,17
64ea5e0afe4f979a95e9edcf,P0424,L9,71
64ea5e0afe4f979a95e9edd0,P0424,L10,70
64ea5e0afe4f979a95e9edd1,P0425,L1,34
64ea5e0afe4f979a95e9edd2,P0425,L2,20
64ea5e0afe4f979a95e9edd3,P0425,L3,45
64ea5e0afe4f979a95e9edd4,P0425,L4,3
64ea5e0afe4f979a95e9edd5,P0425,L5,73
64ea5e0afe4f979a95e9edd6,P0425,L6,41
64ea5e0afe4f979a95e9edd7,P0425,L7,55
64ea5e0afe4f979a95e9edd8,P0425,L8,32
64ea5e0afe4f979a95e9edd9,P0425,L9,8
64ea5e0afe4f979a95e9edda,P0425,L10,45
64ea5e0afe4f979a95e9eddb,P0426,L1,14
64ea5e0afe4f979a95e9eddc,P0426,L2,55
64ea5e0afe4f979a95e9eddd,P0426,L3,42
64ea5e0afe4f979a95e9edde,P0426,L4,15
